# impl=GPU_Opt_Pure graph=325557_3216152_corrected_v1 nodes=325557
0	1.426782106782108e+01
1	1.426782106782108e+01
2	1.426782106782108e+01
3	1.426782106782108e+01
4	1.426782106782108e+01
5	1.513448773448775e+01
6	1.426782106782108e+01
7	1.426782106782108e+01
8	1.113594771241830e+02
9	1.426782106782108e+01
10	1.426782106782108e+01
11	1.426782106782108e+01
12	1.426782106782108e+01
13	1.426782106782108e+01
14	1.513448773448775e+01
15	1.113594771241830e+02
16	1.426782106782110e+01
17	1.426782106782110e+01
18	1.426782106782110e+01
19	1.426782106782110e+01
20	1.426782106782110e+01
21	1.426782106782110e+01
22	1.426782106782110e+01
23	1.426782106782110e+01
24	1.426782106782110e+01
25	1.426782106782110e+01
26	1.426782106782110e+01
27	1.513448773448777e+01
28	1.426782106782110e+01
29	1.513448773448777e+01
30	1.513448773448777e+01
31	1.426782106782110e+01
32	1.426782106782110e+01
33	1.426782106782110e+01
34	1.426782106782110e+01
35	1.426782106782110e+01
36	1.426782106782110e+01
37	1.426782106782110e+01
38	1.426782106782110e+01
39	1.113594771241830e+02
40	1.426782106782111e+01
41	1.426782106782110e+01
42	1.426782106782110e+01
43	1.426782106782110e+01
44	1.513448773448777e+01
45	1.513448773448775e+01
46	1.426782106782109e+01
47	1.426782106782109e+01
48	1.426782106782109e+01
49	1.426782106782109e+01
50	1.426782106782109e+01
51	1.426782106782109e+01
52	1.426782106782109e+01
53	1.426782106782109e+01
54	1.113594771241830e+02
55	1.426782106782109e+01
56	1.426782106782109e+01
57	1.426782106782109e+01
58	1.426782106782109e+01
59	1.513448773448775e+01
60	1.426782106782109e+01
61	1.513448773448776e+01
62	1.426782106782109e+01
63	1.426782106782109e+01
64	1.113594771241830e+02
65	1.426782106782109e+01
66	1.426782106782109e+01
67	1.426782106782109e+01
68	1.426782106782109e+01
69	1.426782106782109e+01
70	1.426782106782109e+01
71	1.513448773448777e+01
72	1.426782106782110e+01
73	1.426782106782110e+01
74	1.426782106782110e+01
75	1.426782106782111e+01
76	1.113594771241830e+02
77	1.426782106782110e+01
78	1.426782106782110e+01
79	1.426782106782110e+01
80	1.426782106782110e+01
81	1.426782106782110e+01
82	1.426782106782110e+01
83	1.426782106782110e+01
84	1.426782106782110e+01
85	1.426782106782110e+01
86	1.513448773448777e+01
87	1.426782106782110e+01
88	1.426782106782110e+01
89	1.113594771241830e+02
90	1.426782106782110e+01
91	1.426782106782110e+01
92	1.426782106782110e+01
93	1.426782106782110e+01
94	1.426782106782110e+01
95	1.426782106782110e+01
96	1.426782106782110e+01
97	1.426782106782110e+01
98	1.513448773448777e+01
99	1.513448773448776e+01
100	1.426782106782109e+01
101	1.426782106782109e+01
102	1.426782106782109e+01
103	1.441084861398327e+01
104	1.441084861398327e+01
105	1.441084861398327e+01
106	1.441084861398327e+01
107	1.441084861398327e+01
108	1.441084861398327e+01
109	1.015939652305506e+02
110	1.441084861398327e+01
111	1.441084861398327e+01
112	1.517751528064994e+01
113	1.441084861398327e+01
114	1.441084861398327e+01
115	1.441084861398327e+01
116	1.513448773448775e+01
117	1.426782106782108e+01
118	1.426782106782108e+01
119	1.113594771241830e+02
120	1.426782106782108e+01
121	1.426782106782108e+01
122	1.426782106782108e+01
123	1.426782106782108e+01
124	1.426782106782108e+01
125	1.426782106782108e+01
126	1.426782106782108e+01
127	1.426782106782108e+01
128	1.426782106782108e+01
129	1.441084861398327e+01
130	1.441084861398327e+01
131	1.015939652305506e+02
132	1.441084861398327e+01
133	1.441084861398327e+01
134	1.441084861398327e+01
135	1.441084861398327e+01
136	1.441084861398327e+01
137	1.441084861398327e+01
138	1.441084861398327e+01
139	1.441084861398327e+01
140	1.517751528064994e+01
