# impl=GPU_Opt graph=email-EuAll nodes=265009
0	8.183560983169379e+05
1	1.845140266094338e+08
2	0.000000000000000e+00
3	8.977812134679070e+07
4	3.016070270108459e+07
5	1.343334729069527e+08
6	0.000000000000000e+00
7	2.228561983849815e+07
8	3.924052977336707e+06
9	1.124135000000001e+05
10	2.384894520796642e+09
11	1.795258326101407e+07
12	0.000000000000000e+00
13	9.061238002110446e+06
14	1.068145181537967e+05
15	1.448276061002427e+07
16	2.000595400000000e+07
17	0.000000000000000e+00
18	0.000000000000000e+00
19	1.596172929514678e+07
20	5.685507880874071e+07
21	0.000000000000000e+00
22	2.585534020526347e+08
23	1.061995257549953e+06
24	1.256660126666696e+06
25	3.277086250666204e+05
26	6.536775109473098e+06
27	3.258215506364607e+05
28	2.258675512029850e+05
29	0.000000000000000e+00
30	1.295476436977071e+09
31	0.000000000000000e+00
32	3.888642387716528e+07
33	9.296857478460750e+04
34	1.018195862344164e+08
35	8.895066920761468e+07
36	0.000000000000000e+00
37	2.781646856005692e+07
38	0.000000000000000e+00
39	0.000000000000000e+00
40	5.091000539715423e+05
41	1.047758799708961e+08
42	7.429397429777256e+05
43	0.000000000000000e+00
44	8.703039909117283e+07
45	2.670872102186250e+02
46	1.240698536138674e+08
47	7.926428763509498e+06
48	7.722852856914459e+07
49	0.000000000000000e+00
50	1.104391246038590e+08
51	0.000000000000000e+00
52	1.815937245459410e+06
53	4.490370910155345e+05
54	9.333780214930998e+07
55	5.826929080949822e+06
56	2.677491042721637e+08
57	0.000000000000000e+00
58	1.885203466325055e+08
59	2.336352929010513e+07
60	1.352521583194397e+05
61	0.000000000000000e+00
62	4.682201945665188e+05
63	4.895487458904045e+07
64	0.000000000000000e+00
65	5.650019998292719e+07
66	1.544500908302711e+07
67	0.000000000000000e+00
68	9.537322319659014e+07
69	0.000000000000000e+00
70	9.074630867992137e+06
71	1.910138723539232e+07
72	9.360477198414290e+08
73	0.000000000000000e+00
74	0.000000000000000e+00
75	0.000000000000000e+00
76	2.119079856827887e+05
77	4.190067926017194e+07
78	0.000000000000000e+00
79	2.693064758022972e+08
80	0.000000000000000e+00
81	5.874025419476448e+07
82	0.000000000000000e+00
83	6.520828443163977e+08
84	0.000000000000000e+00
85	2.173767537221462e+06
86	4.947296080687284e+07
87	5.618196870804615e+07
88	0.000000000000000e+00
89	1.000000000000000e+00
90	0.000000000000000e+00
91	0.000000000000000e+00
92	0.000000000000000e+00
93	4.500690000000001e+05
94	3.825928128866984e+07
95	0.000000000000000e+00
96	4.697779503956797e+04
97	6.551183150989432e+07
98	2.321238167381979e+04
99	5.902263271382244e+07
100	0.000000000000000e+00
101	2.357694446522593e+04
102	7.542756557252613e+07
103	0.000000000000000e+00
104	2.045729976509151e+08
105	0.000000000000000e+00
106	7.082539841406150e+07
107	8.903155189682966e+07
108	2.162667751312601e+05
109	3.919039047490536e+07
110	0.000000000000000e+00
111	4.167304182740853e+07
112	0.000000000000000e+00
113	6.131319173374816e+04
114	4.932998904923453e+05
115	6.184569573241608e+06
116	1.080631160546568e+07
117	1.921841537655617e+06
118	5.461490624533779e+07
119	2.310793740490819e+07
120	8.149434320808034e+07
121	0.000000000000000e+00
122	0.000000000000000e+00
123	2.357694446522593e+04
124	0.000000000000000e+00
125	0.000000000000000e+00
126	3.940553570983381e+07
127	0.000000000000000e+00
128	0.000000000000000e+00
129	0.000000000000000e+00
130	4.247843753620710e+07
131	0.000000000000000e+00
132	0.000000000000000e+00
133	0.000000000000000e+00
134	9.134715797353390e+07
135	6.978166805090655e+07
136	5.516465620216405e+07
137	1.702229537345792e+08
138	6.656363870993713e+07
139	7.514609375595050e+05
140	6.135108975124182e+07
141	0.000000000000000e+00
142	0.000000000000000e+00
143	9.533612167701642e+07
144	0.000000000000000e+00
145	0.000000000000000e+00
146	1.514093957655820e+08
147	3.190413915189447e+08
148	3.641528706493640e+05
149	1.052901793685381e+08
150	0.000000000000000e+00
151	2.186834719105789e+08
152	2.265360461750730e+05
153	0.000000000000000e+00
154	0.000000000000000e+00
155	8.102470466448650e+02
156	0.000000000000000e+00
157	0.000000000000000e+00
158	2.465683140408606e+08
159	0.000000000000000e+00
160	6.462052331974356e+07
161	0.000000000000000e+00
162	5.668529151410750e+04
163	1.372429907113632e+08
164	0.000000000000000e+00
165	0.000000000000000e+00
166	0.000000000000000e+00
167	9.027958400736211e+07
168	0.000000000000000e+00
169	1.000000000000000e+00
170	0.000000000000000e+00
171	1.654578741125332e+08
172	0.000000000000000e+00
173	1.000000000000000e+00
174	0.000000000000000e+00
175	5.600230544272506e+08
176	0.000000000000000e+00
177	9.836929710373613e+03
178	1.132802711375246e+08
179	0.000000000000000e+00
180	0.000000000000000e+00
181	5.336377011922396e+05
182	3.631915659915981e+07
183	0.000000000000000e+00
184	8.219272281417708e+07
185	1.223710873253662e+02
186	4.808060556950039e+07
187	4.480826041982024e+07
188	5.706706014544563e+06
189	0.000000000000000e+00
190	0.000000000000000e+00
191	0.000000000000000e+00
192	4.904062795081576e+08
193	9.253206075925396e+00
194	0.000000000000000e+00
195	2.106379789928295e+08
196	1.608553947501540e+02
197	9.767857142857144e+00
198	3.991307110813099e+05
199	3.149789452519222e+06
200	1.354889318679107e+08
201	1.366850529148325e+05
202	1.423915365416929e+08
203	6.546595633241612e+07
204	0.000000000000000e+00
205	1.617505642377854e+06
206	1.714612374672466e+08
207	8.262154395363750e+07
208	0.000000000000000e+00
209	8.522652505179688e+07
210	0.000000000000000e+00
211	1.109768613120237e+08
