# impl=GPU_Opt_Pure graph=325557_3216152 nodes=325557
0	0.000000000000000e+00
1	1.426782106782107e+01
2	1.426782106782107e+01
3	1.426782106782107e+01
4	1.426782106782107e+01
5	1.426782106782107e+01
6	1.513448773448774e+01
7	1.426782106782107e+01
8	1.426782106782107e+01
9	1.113594771241830e+02
10	1.426782106782107e+01
11	1.426782106782107e+01
12	1.426782106782107e+01
13	1.426782106782107e+01
14	1.426782106782107e+01
15	1.513448773448774e+01
16	1.113594771241830e+02
17	1.426782106782108e+01
18	1.426782106782108e+01
19	1.426782106782108e+01
20	1.426782106782108e+01
21	1.426782106782108e+01
22	1.426782106782108e+01
23	1.426782106782108e+01
24	1.426782106782108e+01
25	1.426782106782108e+01
26	1.426782106782108e+01
27	1.426782106782108e+01
28	1.513448773448775e+01
29	1.426782106782108e+01
30	1.513448773448775e+01
31	1.513448773448777e+01
32	1.426782106782110e+01
33	1.426782106782110e+01
34	1.426782106782110e+01
35	1.426782106782110e+01
36	1.426782106782110e+01
37	1.426782106782110e+01
38	1.426782106782110e+01
39	1.426782106782110e+01
40	1.113594771241830e+02
41	1.426782106782110e+01
42	1.426782106782110e+01
43	1.426782106782110e+01
44	1.426782106782110e+01
45	1.513448773448777e+01
46	1.513448773448776e+01
47	1.426782106782110e+01
48	1.426782106782110e+01
49	1.426782106782110e+01
50	1.426782106782110e+01
51	1.426782106782110e+01
52	1.426782106782110e+01
53	1.426782106782110e+01
54	1.426782106782110e+01
55	1.113594771241830e+02
56	1.426782106782110e+01
57	1.426782106782110e+01
58	1.426782106782110e+01
59	1.426782106782110e+01
60	1.513448773448776e+01
61	1.426782106782108e+01
62	1.513448773448775e+01
63	1.426782106782108e+01
64	1.426782106782108e+01
65	1.113594771241830e+02
66	1.426782106782108e+01
67	1.426782106782108e+01
68	1.426782106782108e+01
69	1.426782106782108e+01
70	1.426782106782108e+01
71	1.426782106782108e+01
72	1.513448773448774e+01
73	1.426782106782107e+01
74	1.426782106782107e+01
75	1.426782106782107e+01
76	1.426782106782107e+01
77	1.113594771241830e+02
78	1.426782106782107e+01
79	1.426782106782107e+01
80	1.426782106782107e+01
81	1.426782106782107e+01
82	1.426782106782107e+01
83	1.426782106782107e+01
84	1.426782106782107e+01
85	1.426782106782110e+01
86	1.426782106782110e+01
87	1.513448773448777e+01
88	1.426782106782110e+01
89	1.426782106782110e+01
90	1.113594771241830e+02
91	1.426782106782110e+01
92	1.426782106782110e+01
93	1.426782106782110e+01
94	1.426782106782110e+01
95	1.426782106782110e+01
96	1.426782106782110e+01
97	1.426782106782110e+01
98	1.426782106782110e+01
99	1.513448773448777e+01
100	1.513448773448775e+01
101	1.426782106782108e+01
102	1.426782106782108e+01
103	1.426782106782108e+01
104	1.441084861398327e+01
105	1.441084861398327e+01
106	1.441084861398327e+01
107	1.441084861398327e+01
108	1.441084861398327e+01
109	1.441084861398327e+01
110	1.015939652305506e+02
111	1.441084861398327e+01
112	1.441084861398327e+01
113	1.517751528064994e+01
114	1.441084861398327e+01
115	1.441084861398327e+01
116	1.441084861398327e+01
117	1.513448773448777e+01
118	1.426782106782110e+01
119	1.426782106782110e+01
120	1.113594771241830e+02
121	1.426782106782110e+01
122	1.426782106782110e+01
123	1.426782106782110e+01
124	1.426782106782110e+01
125	1.426782106782110e+01
126	1.426782106782110e+01
127	1.426782106782110e+01
128	1.426782106782110e+01
129	1.426782106782110e+01
130	1.441084861398327e+01
131	1.441084861398327e+01
132	1.015939652305506e+02
133	1.441084861398327e+01
134	1.441084861398327e+01
135	1.441084861398327e+01
136	1.441084861398327e+01
137	1.441084861398327e+01
138	1.441084861398327e+01
139	1.441084861398327e+01
140	1.441084861398327e+01
141	1.517751528064994e+01
142	1.517751528064994e+01
143	1.441084861398327e+01
144	1.441084861398327e+01
145	2.106068706068705e+00
146	4.769230769230769e-01
147	5.485461630068054e+02
148	4.769230769230769e-01
149	4.769230769230769e-01
150	4.769230769230769e-01
151	4.769230769230769e-01
152	4.769230769230769e-01
153	4.405594405594405e-01
154	7.692307692307693e-02
155	4.588235294117647e-01
156	2.087969158557393e+00
157	9.270133634743039e+06
158	4.588235294117647e-01
159	4.588235294117647e-01
160	4.588235294117647e-01
161	4.588235294117647e-01
162	4.588235294117647e-01
163	4.588235294117647e-01
164	4.588235294117647e-01
165	4.588235294117647e-01
166	5.882352941176471e-02
167	4.224598930481284e-01
168	4.588235294117647e-01
169	1.427428838831278e+01
170	1.427428838831278e+01
171	1.427428838831278e+01
172	1.427428838831278e+01
173	1.427428838831278e+01
174	1.427428838831278e+01
175	1.427428838831278e+01
176	1.427428838831278e+01
177	1.112439198486412e+02
178	1.427428838831278e+01
179	1.514095505497945e+01
180	1.427428838831278e+01
181	1.427428838831278e+01
182	1.427428838831278e+01
183	1.514095505497945e+01
184	1.426782106782108e+01
185	1.426782106782108e+01
186	1.426782106782108e+01
187	1.426782106782108e+01
188	1.426782106782108e+01
189	1.513448773448775e+01
190	1.426782106782108e+01
191	1.426782106782108e+01
192	1.426782106782108e+01
193	1.113594771241830e+02
194	1.426782106782108e+01
195	1.426782106782108e+01
196	1.426782106782108e+01
197	1.426782106782108e+01
198	1.513448773448775e+01
199	1.513448773448778e+01
200	1.426782106782110e+01
201	1.426782106782110e+01
202	1.426782106782111e+01
203	1.426782106782110e+01
204	1.426782106782110e+01
205	1.426782106782110e+01
206	1.426782106782111e+01
207	1.113594771241830e+02
208	1.426782106782110e+01
209	1.513448773448778e+01
210	1.426782106782110e+01
211	1.426782106782110e+01
212	1.426782106782110e+01
213	1.426782106782111e+01
214	1.426782106782107e+01
215	1.513448773448774e+01
216	1.441084861398327e+01
217	1.517751528064994e+01
218	1.426782106782110e+01
219	1.513448773448777e+01
220	9.125329043960157e+07
221	2.207007103869868e+04
222	1.426782106782109e+01
223	1.513448773448776e+01
224	1.426782106782109e+01
225	1.426782106782109e+01
226	1.426782106782109e+01
227	1.113594771241830e+02
228	1.426782106782109e+01
229	1.426782106782109e+01
230	1.426782106782109e+01
231	1.426782106782109e+01
232	1.426782106782109e+01
233	1.426782106782109e+01
234	1.426782106782109e+01
235	1.513448773448776e+01
236	1.426782106782109e+01
237	1.526480484285362e+01
238	1.440057720057720e+01
239	1.440057720057720e+01
240	1.427428838831278e+01
241	1.514095505497945e+01
242	1.513448773448777e+01
243	1.426782106782110e+01
244	1.440057720057720e+01
245	1.440057720057720e+01
246	1.093272699499310e+02
247	1.440057720057720e+01
248	1.440057720057720e+01
249	1.440057720057720e+01
250	1.440057720057720e+01
251	1.440057720057720e+01
252	1.440057720057720e+01
253	1.440057720057720e+01
254	1.440057720057720e+01
255	1.526248196248196e+01
256	1.427428838831278e+01
257	1.427428838831278e+01
258	1.112439198486412e+02
259	1.427428838831278e+01
260	1.427428838831278e+01
261	1.427428838831278e+01
262	1.427428838831278e+01
263	1.427428838831278e+01
264	1.427428838831278e+01
265	1.427428838831278e+01
266	1.427428838831278e+01
267	1.514095505497945e+01
268	1.427428838831278e+01
269	1.440057720057722e+01
270	1.440057720057721e+01
271	1.440057720057721e+01
272	1.093272699499310e+02
273	1.440057720057721e+01
274	1.440057720057721e+01
275	1.440057720057721e+01
276	1.440057720057721e+01
277	1.440057720057722e+01
278	1.440057720057721e+01
279	1.440057720057722e+01
280	1.526248196248198e+01
281	1.440057720057721e+01
282	1.440057720057722e+01
283	1.526480484285364e+01
284	1.011508840000000e+08
285	1.014758160000000e+08
286	1.426782106782110e+01
287	1.426782106782110e+01
288	1.426782106782110e+01
289	1.513448773448776e+01
290	1.426782106782110e+01
291	1.426782106782110e+01
292	1.113594771241831e+02
293	1.426782106782109e+01
294	1.426782106782110e+01
295	1.426782106782110e+01
296	1.426782106782109e+01
297	1.513448773448776e+01
298	1.426782106782110e+01
299	1.426782106782109e+01
300	1.426782106782110e+01
301	1.426782106782110e+01
302	1.426782106782110e+01
303	1.426782106782110e+01
304	1.426782106782110e+01
305	1.113594771241830e+02
306	1.426782106782110e+01
307	1.426782106782110e+01
308	1.426782106782110e+01
309	1.426782106782110e+01
310	1.426782106782110e+01
311	1.513448773448777e+01
312	1.426782106782110e+01
313	1.426782106782110e+01
314	0.000000000000000e+00
315	0.000000000000000e+00
316	0.000000000000000e+00
317	0.000000000000000e+00
318	2.371739405935123e+06
319	0.000000000000000e+00
320	0.000000000000000e+00
321	2.500000000000000e+00
322	0.000000000000000e+00
